"","SKA03_27","SKA03_28","SKA03_29","SKA03_46","SKA03_48","SKA03_49"
"RPL3P9",0,0,0,0,0,0
"LOC105375916",0,0,0,0,0,0
"STMN2",0,0,0,0,0,0
"LOC107986893",0,0,0,0,0,0
"HEY1",8,4,8,16,8,10
"LINC01607",0,2,0,2,0,2
"LOC101927040",0,0,0,0,0,0
"MRPS28",1354,959,1133,1498,1415,1353
"TPD52",3200,895,942,3076,2850,3105
"LOC105375919",6,10,3,3,0,0
"LOC105375918",25,14,12,3,0,2
"LOC105375920",0,0,0,0,0,0
"MIR5708",0,0,0,0,0,0
"RPL13AP18",0,0,0,0,0,0
"LOC100216346",0,0,0,0,0,0
"LOC105375922",0,0,0,0,0,0
"LOC105375921",1,2,0,1,0,2
"ZBTB10",1467,444,362,856,664,712
"RPSAP47",180,54,120,228,186,228
"OCIAD2P1",0,0,0,0,0,0
"RNU2-71P",0,0,0,0,0,0
"SLC25A51P3",0,0,0,0,0,0
"RN7SL107P",0,0,0,0,0,0
"ZNF704",799,188,200,590,458,495
"CKS1BP7",0,0,2,0,2,0
"RN7SL308P",0,4,0,0,0,0
"HMGB1P41",1,0,0,6,2,0
"LOC107986894",29,4,3,11,27,7
"PAG1",977,372,394,663,444,611
"LOC105375924",0,0,0,2,6,4
"UBE2HP1",0,0,0,0,0,0
"FABP5",10,4,8,0,4,0
"LOC105375925",0,0,0,0,0,0
"LOC105375926",0,0,0,0,0,0
"PMP2",0,0,0,0,0,0
"FABP9",0,0,0,0,0,0
"LOC101927118",0,2,0,0,0,0
"FABP4",0,0,0,0,0,0
"FTH1P11",2,0,0,0,0,4
"FABP12",0,0,0,0,0,0
"IMPA1P1",7,0,0,0,0,0
"RPS26P34",0,0,2,0,0,0
"SLC10A5P1",0,0,0,0,0,0
"IMPA1",1038,333,334,971,934,884
"SLC10A5",31,4,2,22,6,12
"ZFAND1",1024,428,491,996,1045,1042
"CHMP4C",853,350,448,932,818,858
"SNX16",368,83,79,225,138,181
"HNRNPA1P36",18,8,0,4,0,2
"LOC105375928",14,2,12,1,1,0
"LINC02839",5,0,0,0,0,0
"LOC105375930",0,0,0,0,0,0
"HNRNPA1P4",4,4,2,6,6,4
"LOC105375931",0,0,0,0,0,0
"LOC107986953",0,0,0,0,0,0
"LOC101927141",0,0,0,0,0,0
"LINC01419",6,4,2,0,6,10
"LOC105375932",2,0,0,0,0,0
"LOC101929943",0,0,0,0,0,0
"TPM3P3",0,0,0,0,0,0
"RALYL",0,0,0,0,0,2
"PSMC2P2",0,0,0,0,0,0
"LOC100421444",0,0,0,0,0,0
"JCHAINP1",0,0,0,0,0,0
"LOC105375933",8,2,0,14,0,0
"LRRCC1",387,289,284,333,337,378
"LOC102723322",0,0,4,0,2,0
"E2F5",598,77,112,622,605,618
"RBIS",1200,1576,1622,1387,1346,1278
"LOC105375936",8,12,2,7,0,4
"LOC105375935",5,4,1,1,0,2
"CA13",1301,506,396,1137,933,931
"CA1",27,10,4,11,0,7
"CA3",12,2,9,0,2,0
"CA3-AS1",4,0,10,13,4,1
"CA2",1518,453,589,1458,1397,1548
"LOC105375937",0,0,0,0,0,0
"REXO1L8P",0,0,0,0,0,0
"REXO1L3P",0,0,0,0,0,0
"REXO1L1P",0,0,0,0,0,0
"REXO1L12P",0,0,0,0,0,0
"LOC101929601",0,0,0,0,0,0
"LOC101929627",0,0,0,0,0,0
"REXO1L9P",0,0,0,0,0,0
"REXO1L2P",0,0,0,0,0,0
"REXO1L4P",0,0,0,0,0,0
"REXO1L5P",0,0,0,0,0,0
"REXO1L6P",0,0,0,0,0,0
"LINC02849",0,0,0,0,0,0
"LOC107986954",0,0,0,0,0,0
"RPL36AP31",0,0,0,0,0,0
"RPL32P4",0,0,0,0,0,0
"PSKH2",0,0,0,0,0,0
"ATP6V0D2",4,2,0,0,0,0
"LOC105375623",0,0,0,0,0,0
"SLC7A13",0,0,0,0,0,0
"LOC105375624",13,8,0,6,10,2
"WWP1",1852,193,165,1446,1347,1569
"RMDN1",1276,660,680,1200,1134,1156
"NTAN1P2",23,34,9,4,2,2
"SLC2A3P4",47,13,12,8,6,14
"CPNE3",4676,919,870,3879,4385,4687
"CNGB3",0,2,0,0,0,0
"MIOXP1",0,0,0,0,0,0
"GOLGA2P1",0,0,0,0,0,0
"UBE2Q2P10",0,0,0,0,0,0
"LOC107986895",2,0,0,0,2,0
"CNBD1",0,0,0,0,0,0
"VTA1P2",0,0,0,0,0,0
"LOC105375626",0,0,0,0,0,0
"SOX5P1",0,0,0,0,0,0
"DCAF4L2",0,0,0,0,0,0
"LOC105375628",0,0,0,0,0,0
"MMP16",2,0,0,0,4,0
"LOC105375630",6,0,0,2,0,0
"LOC100129100",0,0,0,0,0,0
"LOC105375629",0,0,0,0,0,0
"LOC105375631",32,13,4,24,32,23
"RPSAP74",1,0,0,0,0,0
"KRT8P4",4,2,0,0,0,1
"LOC112268015",26,10,0,2,0,2
"LOC101929709",135,74,63,70,46,53
"RIPK2",2408,738,819,1971,1785,1835
"OSGIN2",1871,594,518,1580,1469,1519
"NBN",2447,325,376,1749,1939,2206
"DECR1",864,415,425,988,961,968
"CALB1",2,0,0,0,2,0
"LINC00534",0,0,0,0,0,0
"LOC107986955",0,0,0,0,0,0
"LINC01030",0,0,0,0,0,0
"TMEM64",1392,310,346,1145,1236,1169
"LOC102724670",0,0,0,0,1,0
"LOC105375633",0,0,0,0,0,0
"NECAB1",3,6,0,0,0,1
"LOC105375635",0,0,0,0,0,0
"LOC105375634",0,0,0,0,0,0
"C8orf88",0,0,0,0,0,0
"PIP4P2",133,42,38,111,164,106
"OTUD6B-AS1",539,324,354,549,576,632
"OTUD6B",1025,225,246,943,935,1040
"LRRC69",9,19,11,5,1,5
"CPP",6,0,0,0,0,0
"MIR4661",0,0,0,0,0,0
"SLC26A7",3,0,0,0,0,0
"LOC105375637",0,0,0,0,0,0
"PRR13P7",0,0,0,0,0,0
"MRPS16P1",0,0,0,0,0,0
"RUNX1T1",2,2,0,0,0,0
"RPS26P10",0,0,0,0,0,0
"LOC105375638",0,0,0,0,0,0
"LOC105375639",0,0,0,0,0,0
"LOC102724710",0,0,0,0,0,0
"LOC101926956",0,0,0,2,0,0
"FLJ46284",17,2,0,3,2,4
"TRIQK",425,100,92,396,372,348
"MIR8084",0,0,0,0,0,0
"C8orf87",0,0,0,0,0,0
"LOC105375644",0,0,0,0,0,6
"LOC105375643",0,0,0,0,0,4
"LOC107986956",2,0,0,0,0,0
"LOC105375642",2,2,2,6,3,3
"LINC00535",3,0,0,4,2,3
"LOC105375641",0,0,0,0,0,0
"ZNF317P1",0,0,0,0,0,0
"CIBAR1",273,97,97,205,199,159
"RBM12B",1430,252,243,716,536,619
"RBM12B-AS1",64,28,24,29,4,15
"LOC105375645",0,0,2,0,0,0
"TMEM67",326,72,94,223,240,218
"MYL12AP1",0,0,0,0,0,0
"LOC105375646",0,0,0,0,2,0
"MIR378D2",0,2,4,0,0,0
"PDP1",1341,353,358,1129,1049,1075
"RPL34P18",3,10,14,3,6,4
"CDH17",15259,4447,4334,18664,19845,20885
"LOC105375647",9,1,3,2,0,1
"RPL6P23",51,7,21,12,10,26
"LOC105375648",0,0,2,0,0,0
"GEM",495,90,160,400,396,342
"LOC107986896",0,0,0,0,0,0
"RPS4XP10",1,0,0,0,0,2
"RAD54B",856,260,278,875,828,869
"FSBP",0,0,0,0,0,0
"VIRMA",5251,1385,1337,3927,3537,3827
"LOC101926977",12,0,4,6,2,10
"LOC100286997",2,2,0,2,0,0
"LOC100288748",32,32,8,26,24,34
"ESRP1",4276,1287,1098,3937,3708,3605
"DPY19L4",1418,225,284,1105,1162,1321
"INTS8",1442,391,322,1244,1406,1319
"CCNE2",322,25,35,238,225,349
"LOC100128548",0,8,0,0,0,0
"NDUFAF6",936,592,591,901,904,955
"TP53INP1",366,100,105,202,168,180
"RNU6-1209P",2,1,0,0,0,0
"MIR3150BHG",18,12,1,10,4,4
"MIR3150B",0,0,0,0,0,0
"MIR3150A",0,0,0,0,0,0
"PLEKHF2",1576,574,558,1210,1236,1248
"LINC01298",2,0,0,0,0,0
"C8orf37",78,14,20,72,53,68
"C8orf37-AS1",2,0,0,1,0,2
"TRS-AGA2-5",0,0,0,0,0,0
"LOC107986957",0,0,0,0,0,0
"SRSF3P2",0,0,0,0,0,0
"GAPDHP30",0,0,0,0,0,0
"GDF6",0,0,0,0,0,0
"UQCRB",4675,7157,7116,5634,5470,5419
"LOC101927039",8,6,0,0,1,2
"MTERF3",795,373,387,799,744,748
"PTDSS1",8536,2585,2998,8353,8176,8171
"LOC105375652",38,12,7,14,0,2
"LOC102724804",0,0,0,0,0,0
"LOC105375653",0,0,0,0,6,0
"SDC2",1268,511,558,1271,1262,1162
"CPQ",486,188,193,576,610,485
"LOC101927066",0,5,6,0,0,2
"LOC105375655",0,0,2,0,0,2
"TSPYL5",0,0,0,0,0,0
"SNORD3H",0,0,0,0,0,0
"LOC105375657",0,0,0,0,0,0
"RPS2P33",0,0,0,0,2,0
"MTDH",7116,3934,3720,6495,6275,6474
"LAPTM4B",7407,3096,3390,7343,7119,7449
"LOC100127982",2,4,0,2,2,0
"SUMO2P18",0,0,0,0,0,0
"RPS23P1",0,0,0,0,0,0
"MATN2",1626,385,423,1309,1008,1045
"RPL30",21262,15093,17235,26138,25177,23891
"SNORA72",13,7,10,13,9,8
"ERICH5",26,10,8,2,20,16
"RIDA",1084,976,973,1229,1140,1184
"POP1",1700,569,522,1585,1425,1572
"LOC105375660",0,0,0,0,0,0
"NIPAL2",36,2,14,48,30,38
"LOC105375659",0,4,0,0,0,0
"LOC107986870",0,0,0,0,0,0
"MIR9903",0,0,0,0,0,0
"LOC100131849",0,0,0,0,0,0
"KCNS2",45,20,7,20,0,2
"STK3",994,358,305,943,896,806
"LOC101928296",16,4,6,0,0,0
"RPL19P14",2,0,0,2,1,0
"LOC643494",4,0,0,4,2,0
"LOC112268016",78,20,19,60,57,39
"OSR2",224,60,70,138,152,138
"LOC107986872",0,0,0,4,6,4
"VPS13B-DT",0,22,14,6,0,6
"LOC107986871",14,16,15,4,2,6
"VPS13B",2038,458,364,1040,802,971
"LOC100421893",41,4,16,6,0,0
"LOC100499192",26,6,6,10,0,0
"MIR599",0,0,0,0,0,0
"MIR875",1,0,0,0,0,0
"LETM1P3",16,2,2,0,0,0
"COX6C",1792,2256,2358,2244,2278,2109
"RGS22",22,30,28,40,34,39
"SNORD77B",0,0,0,0,0,0
"FBXO43",6,0,6,2,0,0
"POLR2K",1564,977,1096,1949,1936,1998
"SPAG1",1910,329,420,1449,1377,1411
"LOC100506633",4,0,0,0,0,1
"LOC105375669",58,30,6,14,8,2
"LOC105375668",8,3,6,6,1,3
"RNF19A",2586,460,522,1520,1510,1446
"MIR4471",0,0,0,0,0,0
"LOC105375670",3,2,0,0,0,0
"LOC107986959",25,23,10,4,14,6
"ANKRD46",972,222,296,872,906,988
"GAPDHP62",31,32,18,29,34,13
"SNX31",0,0,0,0,0,0
"LOC105375671",0,0,0,0,0,0
"LOC105375672",0,0,0,0,0,0
"PABPC1",89466,41530,42698,73543,66785,69080
"MIR7705",0,0,0,0,0,0
"LOC105375673",1,0,0,0,1,0
"RNU6ATAC41P",0,0,0,0,0,0
"RPS26P6",6,0,2,0,2,0
"YWHAZ",44559,11593,12769,42738,39884,41216
"LOC401471",0,2,0,0,0,0
"FLJ42969",0,0,0,0,0,0
"LOC105375674",49,80,44,36,18,22
"LOC105375675",0,0,0,0,0,0
"LOC105375676",0,0,0,0,2,0
"ZNNT1",34,35,22,34,24,12
"ZNF706",1924,1140,1192,2206,1867,2048
"LOC107984005",0,0,0,3,0,0
"LINC02844",0,0,0,0,0,0
"RNU7-67P",0,0,0,0,0,0
"DUXAP2",0,0,0,0,0,0
"NACA4P",0,4,0,0,0,0
"LINC02845",0,0,0,0,0,0
"LOC107986897",0,0,4,0,0,0
"RN7SL563P",0,0,0,0,0,0
"LOC107986961",0,2,0,2,0,0
"LOC107986962",38,33,42,24,70,31
"GRHL2",2748,757,679,1723,1538,1714
"LOC100131593",11,4,8,2,0,0
"LOC107986960",42,16,6,4,6,6
"NCALD",6,6,10,0,0,0
"PDCL3P2",0,0,0,0,0,0
"LOC107986963",0,0,0,0,0,0
"LOC104054148",0,1,0,0,1,0
"MIR5680",0,0,0,0,0,0
"LOC112268018",0,0,0,0,0,0
"RRM2B",1105,180,256,888,974,958
"UBR5-AS1",10,6,8,7,11,2
"UBR5",6539,1109,1079,3651,2907,3477
"LOC105375683",0,0,0,0,0,0
"HSPE1P14",0,0,0,0,0,0
"LOC107986898",0,0,0,0,0,0
"LOC105375684",0,0,0,0,0,0
"ODF1",0,0,0,0,0,0
"POU5F1P2",0,0,0,0,0,0
"KLF10",3181,872,862,1895,1976,1920
"LOC101927245",10,0,2,4,0,4
"LOC105375686",0,0,0,0,0,0
"LOC105375685",0,0,2,0,0,0
"GASAL1",467,754,581,398,311,312
"AZIN1",11129,2147,2534,10390,10195,10686
"MAILR",29,9,8,33,22,17
"RPL5P24",0,0,0,0,0,0
"ATP6V1C1",3606,791,956,3454,3254,3457
"LINC01181",0,0,0,0,0,0
"BAALC-AS2",0,0,0,0,0,0
"BAALC",0,0,0,0,2,0
"MIR3151",0,0,0,0,0,0
"BAALC-AS1",0,0,0,0,0,0
"LOC105369147",60,10,12,50,26,50
"FZD6",1490,218,266,925,924,1030
"SNORD173",7,4,0,4,8,0
"CTHRC1",22,7,9,4,8,8
"SLC25A32",3243,776,990,3050,2958,2973
"DCAF13",3474,1604,1869,4132,4134,4134
"LOC105375690",2,4,0,0,0,0
"RIMS2",7,0,7,6,0,2
"LOC101101841",0,0,0,2,0,0
"TARBP2P1",4,0,0,0,0,0
"RPS6P9",8,0,0,0,0,0
"LOC105375689",0,0,0,0,0,0
"LOC107984007",2,0,0,0,2,0
"LOC105375688",0,0,0,0,0,2
"LOC107986899",0,0,0,0,0,0
"DCSTAMP",0,0,0,2,0,0
"DPYS",0,0,0,0,0,2
"LOC105375692",0,0,0,0,0,0
"LOC105375691",0,4,0,0,0,0
"MIR548A3",0,0,0,0,0,0
"LRP12",421,64,66,377,331,299
"NDUFA5P2",0,3,5,0,0,0
"LOC105375694",0,0,0,0,0,0
"LOC105375693",0,0,0,0,0,0
"RPL29P18",0,0,0,0,0,0
"LOC105375695",0,0,0,0,0,0
"LOC101927392",0,0,0,0,0,0
"TMCC1P1",0,0,0,0,0,0
"ZFPM2",0,0,0,2,0,0
"LOC105375696",0,0,0,0,0,0
"ZFPM2-AS1",2,2,2,1,2,3
"SLC16A14P1",0,0,0,0,0,0
"OXR1",1237,192,243,774,608,855
"LOC105375700",34,24,7,13,4,4
"TAGLN2P1",14,2,3,13,1,1
"ABRA",8,0,0,3,2,0
"LOC105375701",0,0,0,0,0,0
"ANGPT1",60,12,28,51,94,108
"LOC105375703",0,0,0,0,0,0
"RSPO2",0,0,0,0,0,0
"NRBF2P4",0,0,0,0,0,0
"AURKBP1",0,0,0,0,0,0
"EIF3E",13584,8191,8269,15634,15573,15512
"LOC105375704",0,2,0,0,0,0
"EMC2",934,456,497,1006,1133,1085
"LOC101060000",0,0,0,0,0,0
"TMEM74",10,8,8,18,12,2
"LOC102723368",0,0,0,0,0,0
"LOC101927413",0,0,0,0,0,0
"LOC107984017",0,0,0,0,0,0
"TRHR",8,0,2,0,0,2
"NUDCD1",2837,779,920,2989,2614,2793
"ENY2",2050,1811,2079,2577,2657,2439
"PKHD1L1",6,2,0,4,6,6
"MAPK6P5",0,0,0,0,6,0
"EBAG9",1224,644,718,1337,1321,1401
"SYBU",1916,490,561,1296,1217,1222
"LOC100132813",11,8,2,3,2,4
"KCNV1",8,0,8,4,0,4
"LOC100132280",0,0,0,0,0,0
"LINC01608",0,0,0,0,0,0
"LINC01609",0,0,0,0,0,0
"LOC107986965",0,0,0,0,0,0
"LOC105375705",0,0,0,0,0,0
"LOC107986964",0,0,0,0,0,0
"LINC02237",0,0,0,0,0,0
"LOC105375707",0,0,0,0,0,0
"CSMD3",0,0,0,0,0,0
"MIR2053",0,0,0,0,0,0
"LOC107986966",0,0,0,0,0,0
"RPL18P7",0,0,0,0,0,0
"LOC105375709",0,0,0,0,0,0
"LOC105375710",0,0,0,0,0,0
"LOC100420746",0,0,4,0,0,0
"LOC107986901",0,0,0,0,0,0
"TRPS1",0,0,0,6,0,0
"LOC107986968",0,0,0,0,0,0
"LOC107986902",0,0,0,0,0,0
"LOC107986903",0,0,0,0,0,0
"LINC00536",0,0,0,0,0,0
"LOC102723447",0,0,0,0,0,0
"LOC105375711",0,0,0,0,0,0
"LOC105375712",4,2,0,0,0,0
"EIF3H",8224,4267,4803,8288,7685,8232
"LOC105375713",22,7,2,2,0,4
"UTP23",1071,600,605,1132,1172,1073
"LOC112268030",17,12,26,6,8,1
"RAD21",12470,3321,3427,10836,10854,11148
"RAD21-AS1",14,2,7,1,1,7
"MIR3610",0,0,0,0,0,0
"AARD",0,0,0,0,0,0
"LOC105375715",0,0,0,0,0,0
"SLC30A8",0,0,2,0,0,0
"LOC105375716",0,0,0,0,0,0
"LOC107986969",0,0,0,0,0,0
"LOC105375719",0,0,0,0,0,0
"LOC105375717",0,0,0,0,0,0
"MED30",367,281,324,401,409,440
"RPS10P16",8,0,0,0,0,0
"LOC105375721",6,2,8,0,2,2
"LOC107986970",4,4,0,0,0,0
"EXT1",3124,916,874,2353,1913,2316
"SNORD168",12,4,2,3,0,0
"SAMD12",734,216,185,563,440,492
"LOC105375724",141,117,90,19,2,29
"SAMD12-AS1",33,4,4,14,11,17
"RPS26P35",0,0,0,0,0,0
"LOC105375723",5,3,0,2,2,1
"TNFRSF11B",2369,286,434,2620,2393,2795
"COLEC10",12,2,0,6,4,6
"RNU6-12P",0,2,0,0,0,0
"LOC100286746",2,0,0,0,0,0
"LOC101927513",4,0,0,0,0,0
"LOC105375725",0,0,0,0,0,0
"MAL2",12557,4888,5259,12955,12193,12939
"MAL2-AS1",48,25,14,7,8,10
"MIR548AZ",0,0,0,0,0,0
"CCN3",0,0,0,0,0,0
"LOC392264",0,0,0,0,0,0
"ENPP2",10,6,2,0,0,0
"LOC105375727",0,0,0,0,0,0
"TAF2",1975,235,241,1362,1202,1484
"LOC105375728",14,15,8,8,9,18
"DSCC1",817,374,411,795,780,715
"RN7SL396P",0,0,0,0,0,0
"DEPTOR",96,51,30,111,94,116
"LOC105375730",0,0,0,4,0,0
"COL14A1",4,0,0,16,0,0
"MRPL13",2100,1790,1917,2797,2582,2447
"MTBP",543,100,101,480,391,364
"SNTB1",1701,412,422,1676,1810,1738
"NCAPGP1",10,3,8,2,4,0
"LOC101927543",30,10,11,9,0,3
"LOC107986874",80,52,58,26,17,16
"LOC100133147",0,0,0,0,0,0
"LOC105375731",0,0,0,0,0,0
"LOC107986971",0,0,0,0,0,0
"RPL35AP19",0,0,0,0,0,0
"HAS2",0,0,0,0,0,0
"HAS2-AS1",0,0,0,0,0,0
"LINC02855",0,0,0,0,0,0
"LOC105375733",0,0,0,0,0,0
"SMILR",4,1,0,3,6,1
"LOC107986972",0,0,8,2,0,1
"LINC01151",0,0,0,0,0,0
"LOC107986904",0,0,0,0,0,0
"CDK5P1",0,0,0,0,0,0
"ZHX2",89,27,39,92,67,103
"DERL1",2448,1089,1218,2491,2288,2349
"TBC1D31",509,148,93,347,314,344
"RNY4P5",0,0,0,0,0,0
"TRM-CAT1-1",1,0,0,0,0,0
"FAM83A",0,4,4,2,2,0
"FAM83A-AS1",0,0,4,0,0,0
"MIR4663",0,0,0,0,0,0
"C8orf76",112,144,110,56,93,70
"ZHX1-C8orf76",9,10,9,10,7,1
"UBA52P5",14,4,4,0,0,2
"ZHX1",1650,650,612,1129,1022,1158
"LOC392266",4,0,0,0,0,0
"ATAD2",6108,996,1075,4669,4279,4766
"MIR548D1",0,0,0,1,0,0
"MIR548AA1",0,0,0,0,0,0
"IMPDH1P6",3,6,4,2,0,6
"LOC105375737",13,2,4,0,1,0
"NTAQ1",862,432,556,819,652,620
"FBXO32",6,0,2,7,0,12
"KLHL38",6,4,2,0,0,0
"LOC105375738",0,0,0,0,0,0
"ANXA13",5,6,2,75,47,84
"LOC105375739",0,0,0,0,0,0
"FAM91A1",3220,633,692,2563,2654,2932
"FER1L6",4,0,2,2,2,4
"FER1L6-AS1",0,0,0,0,0,0
"FER1L6-AS2",0,0,0,0,0,0
"LOC392268",0,0,0,0,0,0
"ARF1P3",0,0,0,0,0,0
"LOC101927588",0,0,0,0,0,0
"LOC107986973",74,41,23,33,31,24
"LOC112268031",0,20,4,4,0,0
"TMEM65",686,160,230,612,474,519
"TRMT12",513,210,201,481,457,415
"RNF139-AS1",57,16,15,24,6,12
"RNF139",1492,486,478,1229,1159,1334
"TATDN1",1156,589,708,1186,1167,1284
"MIR6844",0,0,0,0,0,0
"NDUFB9",4633,6643,6722,5974,5526,5285
"MTSS1",272,120,99,162,149,175
"LOC105375740",5,6,6,8,4,0
"LOC105375741",0,0,0,0,2,2
"MIR4662B",0,0,0,0,0,0
"MIR4662A",0,0,0,0,0,0
"LOC105375743",0,0,0,0,6,0
"MRS2P1",0,0,4,0,0,0
"LOC105375742",0,0,0,0,0,0
"LINC00964",0,0,0,0,0,0
"ZNF572",188,42,72,104,108,84
"LOC105375744",0,2,0,0,0,4
"SQLE",4590,1393,1405,5240,4897,4967
"WASHC5",2456,442,457,2233,2178,2331
"NSMCE2",795,508,554,870,744,741
"RN7SL329P",4,19,10,2,0,0
"TRIB1",4928,1240,1234,4100,3789,4238
"LOC105375746",13,8,17,22,38,10
"LOC105375747",0,0,0,0,0,0
"LOC105375748",0,0,0,0,0,0
"LOC107986974",0,0,0,0,0,0
"LINC00861",0,0,0,0,0,0
"KNOP1P5",0,0,0,0,0,0
"LOC101927657",2,0,0,0,0,4
"LOC105375749",0,0,0,0,0,0
"RNU6-869P",0,0,0,0,0,0
"LOC105375750",0,0,2,0,0,0
"LRATD2",1010,194,206,1091,988,1006
"LOC105375751",24,9,8,15,22,12
"LOC105375753",0,0,0,0,0,0
"PCAT1",0,0,0,2,0,0
"PCAT2",0,0,0,0,0,2
"PRNCR1",2,6,4,6,0,2
"SRRM1P1",0,0,0,0,0,0
"LOC105375752",130,96,184,144,61,74
"CASC19",188,68,47,181,88,132
"CCAT1",1113,236,263,899,591,810
"CASC21",66,90,89,107,79,73
"CASC8",32,31,30,41,16,29
"CCAT2",12,2,2,5,4,8
"POU5F1B",58,37,51,50,35,31
"LOC105375754",2,2,0,0,2,0
"CASC11",6,14,12,5,2,2
"MYC",9238,2690,2908,9965,8931,9888
"PVT1",601,249,237,321,275,298
"MIR1204",17,5,9,10,8,17
"TMEM75",117,74,34,25,10,5
"MIR1205",8,1,2,5,0,2
"RNVU1-32",26,18,30,3,6,6
"MIR1206",6,4,0,1,0,2
"MIR1207",1,6,0,1,0,5
"MIR1208",1,0,0,0,0,0
"LINC00824",0,0,0,0,0,0
"LINC00976",0,0,0,0,0,0
"LINC00977",0,0,0,0,0,0
"CCDC26",2,0,0,0,0,0
"MIR3686",0,0,0,0,0,0
"GSDMC",6,0,2,7,14,5
"MTRF1LP2",0,0,0,0,0,0
"CYRIB",3051,781,878,2907,2680,3107
"MIR5194",3,0,0,2,0,0
"ASAP1",5613,1471,1168,3370,2660,3129
"RNU6-1255P",8,0,4,2,0,0
"ASAP1-IT2",38,39,40,11,4,2
"ASAP1-IT1",61,33,24,8,0,4
"LOC105375758",0,0,0,0,0,0
"ADCY8",0,0,0,0,0,0
"LOC105375762",0,0,0,0,0,0
"LOC105375761",0,0,0,0,0,0
"LOC105375760",0,0,0,0,0,0
"LOC105375759",0,0,0,0,0,0
"LOC105375763",0,0,0,0,0,0
"LOC107986976",0,0,0,0,0,0
"EFR3A",2885,287,375,2009,2256,2510
"OC90",2,0,0,0,0,0
"HHLA1",0,4,0,0,0,0
"KCNQ3",10,0,2,0,2,0
"LOC107986977",0,0,0,0,0,0
"LOC105375765",0,0,0,0,0,0
"HPYR1",0,0,0,0,0,0
"LRRC6",10,2,4,3,0,4
"LOC105375767",0,0,0,0,0,0
"TMEM71",4,1,0,0,10,6
"PHF20L1",1989,1291,1265,1222,1016,1238
"TG",47,16,29,43,18,54
"RPL21P78",0,0,0,0,0,0
"LOC105375768",0,0,0,2,0,0
"SLA",4,4,1,2,0,2
"MIR7848",0,0,0,0,0,0
"PTCSC1",2,0,0,2,0,0
"LOC105375769",0,0,0,0,0,0
"CCN4",0,0,0,0,0,0
"LOC102723635",0,0,0,0,0,0
"NDRG1",1278,746,571,1090,1109,1025
"RPL32P20",0,0,0,2,0,0
"LOC105375771",8,4,2,8,16,7
"LOC105375772",0,6,0,0,0,0
"ST13P6",14,2,2,4,12,8
"ST3GAL1",755,300,304,627,490,592
"LOC105375773",0,0,0,0,0,0
"LOC101927798",0,0,0,0,0,0
"LOC101927822",0,0,0,0,0,0
"ZFAT",789,233,182,431,287,339
"ZFAT-AS1",8,4,1,6,0,2
"LOC102723694",883,289,258,340,187,272
"MIR30B",0,0,0,0,0,0
"MIR30D",2,0,0,0,0,0
"NCRNA00250",29,33,30,23,11,25
"LOC101927845",37,28,23,24,10,38
"LINC01591",4,0,2,6,0,8
"LOC101927872",0,2,0,1,2,0
"KHDRBS3",688,500,371,691,588,665
"MAPRE1P1",21,2,5,4,0,2
"LOC107986978",0,0,0,0,0,0
"LOC107986979",0,0,0,0,0,0
"LOC105375775",0,0,0,0,0,0
"LINC02055",0,0,0,0,0,0
"RNU6-144P",0,0,0,0,0,0
"LOC107986905",0,0,0,0,0,0
"LOC101927915",0,0,0,0,0,0
"LOC100129367",0,0,0,0,0,0
"LOC105375776",0,0,0,0,0,0
"LOC401478",0,0,0,0,0,0
"FAM135B",4,0,0,0,2,0
"COL22A1",2,0,2,0,2,0
"KCNK9",4,0,6,2,2,5
"LOC105375777",0,0,0,0,0,0
"TRAPPC9",757,332,233,557,479,443
"LOC107986981",91,14,14,23,10,12
"LOC105375781",4,2,7,0,2,0
"PEG13",57,18,4,4,0,6
"LOC105375779",9,4,2,3,6,2
"LOC105375782",0,0,0,2,0,0
"CHRAC1",2533,834,895,2523,2328,2246
"AGO2",9797,2042,1734,5729,3708,4708
"LOC107986982",112,38,48,24,4,6
"PTK2",4006,770,677,3082,2718,2618
"MIR151A",3,0,0,0,0,0
"LOC105375783",0,0,0,2,0,0
"LOC105375784",0,2,0,0,2,4
"LOC101927963",36,6,14,26,35,6
"DENND3",479,159,106,222,210,210
"LOC105375785",10,2,4,2,0,2
"SLC45A4",851,262,309,601,642,669
"LOC105375787",3,7,0,0,0,0
"LINC01300",0,0,0,0,0,0
"GPR20",0,0,0,0,0,0
"LOC101928037",0,0,0,0,0,0
"LOC105375790",0,0,0,0,0,0
"PTP4A3",0,0,0,0,6,0
"MROH5",0,0,0,0,0,0
"LOC107983985",0,0,0,0,0,0
"LOC105375789",0,0,0,0,0,0
"HNRNPA1P38",0,0,0,0,0,0
"LOC105375791",0,0,0,0,0,0
"MIR1302-7",0,0,0,0,0,0
"LOC100131146",0,0,0,0,0,0
"MIR4472-1",0,0,0,0,0,0
"LOC105375792",0,0,0,0,0,0
"LINC00051",0,0,0,0,0,0
"TSNARE1",190,81,55,85,84,121
"LOC107986983",0,0,0,0,0,0
"RN7SL260P",0,0,0,0,0,0
"ADGRB1",2,0,0,2,2,0
"ARC",26,10,6,4,6,0
"LOC101928087",0,4,0,0,0,0
"JRK",1633,724,574,1069,884,936
"PSCA",8,6,2,2,4,4
"LY6K",2,2,17,6,0,4
"LNCOC1",10,6,0,5,3,2
"THEM6",1226,694,590,1566,1455,1319
"SLURP1",0,0,0,0,0,0
"LYPD2",0,0,0,0,0,0
