"","SKA03_16","SKA03_19","SKA03_20","SKA03_41","SKA03_43","SKA03_45"
"BPNT2",2767,3006,3814,3650,3949,4358
"LINC01606",0,0,0,0,0,0
"LOC286177",0,0,0,0,0,0
"LINC00588",0,0,0,0,0,0
"LOC101929488",0,0,0,0,0,0
"LOC107986888",0,0,0,0,0,0
"LOC105375855",0,0,0,0,0,0
"LOC286178",0,0,0,0,0,0
"LOC105375856",0,0,0,0,0,0
"LINC01602",12,26,26,2,6,4
"FAM110B",0,4,2,2,2,0
"RPL26P26",0,0,0,0,0,0
"LOC107986945",0,0,0,0,0,0
"LOC101929528",0,0,0,0,0,0
"UBXN2B",695,713,1041,766,926,914
"LOC100421822",8,8,4,1,6,4
"CYP7A1",0,0,0,0,0,0
"LOC110596867",0,0,0,0,0,0
"LOC105375857",0,0,0,0,0,0
"SDCBP",3457,3600,4638,4058,4310,4569
"NSMAF",1362,1740,2303,2066,2134,2309
"RPS26P7",10,3,2,0,4,0
"LOC105375858",0,0,0,0,0,2
"TOX",0,0,0,0,0,0
"LOC100505501",0,0,0,0,0,0
"NUDT15P1",0,0,0,0,0,0
"LOC105375860",0,0,0,0,0,0
"LOC105375859",0,0,0,0,0,0
"LOC107986889",0,0,0,0,0,0
"LOC105375861",0,0,0,0,0,0
"LOC105375863",0,0,0,0,0,0
"CA8",28,44,34,25,28,48
"LOC105375864",0,0,0,0,0,0
"PDCL3P1",0,0,0,0,0,0
"LINC01301",6,0,0,0,0,0
"RAB2A",3505,3126,4705,3752,3711,3963
"CHD7",3981,1368,3756,1311,1638,1603
"LOC105375938",0,0,0,0,0,0
"NASPP1",0,2,2,0,0,0
"CLVS1",4,2,7,6,0,0
"LOC100130298",0,0,0,0,0,0
"LOC105375870",0,0,0,0,0,0
"ASPH",12129,12644,20632,14909,16318,19041
"KRT8P3",1248,1162,1742,1324,1004,994
"MIR4470",0,0,0,0,1,4
"LINC02842",2,0,0,0,0,0
"LOC105375871",0,0,0,0,0,0
"LINC02155",0,0,0,0,0,0
"NARS1P2",0,0,0,0,0,0
"LOC392226",0,0,0,0,0,0
"NKAIN3",0,0,12,0,0,0
"LOC112268028",0,0,0,0,0,0
"XRCC6P4",0,0,0,0,0,0
"LOC112268019",0,0,0,0,0,0
"SRPK2P",0,0,0,0,0,0
"LOC107986946",1,3,10,0,3,0
"GGH",3554,3197,4357,3529,2933,2912
"TTPA",12,0,0,0,4,2
"LOC100128540",0,0,0,0,0,0
"YTHDF3-AS1",30,27,36,6,8,17
"YTHDF3",3148,3913,4728,4414,5470,5596
"LOC105375873",2,0,3,0,1,0
"IFITM8P",0,0,0,0,0,0
"LOC105375875",0,0,0,0,0,0
"LOC105375874",0,0,0,0,0,0
"LOC102724612",0,0,0,0,0,0
"LOC105375876",0,0,0,0,0,0
"LINC01289",0,0,2,0,0,0
"LINC01414",2,12,4,8,4,6
"LOC105375877",0,0,0,0,0,0
"MIR124-2HG",2,0,0,0,0,0
"MIR124-2",0,0,0,0,0,0
"LOC107986878",0,0,0,0,0,0
"LOC401463",0,0,6,0,0,0
"BHLHE22",0,0,0,0,0,0
"CYP7B1",2,0,0,0,8,0
"LOC105375879",0,0,0,0,0,0
"LOC105375878",0,0,0,0,0,0
"LOC105375880",0,0,0,0,0,0
"LINC00251",0,0,0,0,0,0
"LOC105375881",0,2,0,0,0,0
"LINC01299",0,0,0,0,0,0
"ARMC1",2216,1722,2541,2354,2312,2528
"MTFR1",1357,1337,1972,1853,1557,1667
"PDE7A",733,627,951,662,652,702
"LOC107986949",4,0,1,0,0,0
"LOC107986948",4,0,3,1,1,10
"LOC107986950",2,0,0,0,0,0
"LOC105375883",4,0,2,2,2,0
"DNAJC5B",0,4,8,2,4,0
"TRIM55",4,2,0,0,0,2
"TRY-GTA5-1",0,0,0,0,0,0
"TRY-GTA5-2",2,0,0,0,2,0
"CRH",0,0,0,0,0,0
"LOC112268029",0,0,0,0,0,0
"LINC00967",0,0,0,0,0,0
"LOC102724687",2,0,0,0,4,0
"RRS1-AS1",24,5,9,3,6,4
"RRS1",2707,2208,3767,2269,2161,2212
"ADHFE1",0,0,2,0,0,0
"VXN",29,30,69,33,21,14
"MYBL1",224,218,315,202,273,354
"LOC105375884",10,6,6,1,0,2
"VCPIP1",770,828,1330,724,1003,1133
"C8orf44",39,21,29,25,26,28
"C8orf44-SGK3",1,0,0,2,0,0
"SGK3",0,0,4,0,5,6
"PTTG3P",0,0,0,0,2,0
"MCMDC2",64,50,72,58,63,38
"SNHG6",1845,1009,1865,1003,739,708
"SNORD87",6,9,7,1,6,2
"TCF24",8,12,15,6,12,6
"PPP1R42",0,0,0,0,0,0
"LOC100288001",0,2,0,0,2,0
"LOC105375885",0,0,0,0,0,0
"COPS5",2173,2070,2973,2369,1824,1821
"CSPP1",1621,480,1246,402,427,407
"ARFGEF1",825,980,1362,1290,1790,2028
"LOC102724708",2,2,0,2,1,0
"RPL17P31",0,0,0,0,0,0
"CPA6",32,21,54,23,26,20
"LOC105375886",20,7,14,6,3,4
"NACAP10",0,0,2,0,0,0
"PREX2",0,0,0,0,0,0
"LOC105375888",0,0,0,0,0,0
"C8orf34-AS1",0,0,0,0,0,0
"C8orf34",0,0,0,0,0,0
"RFPL4AP2",0,0,0,0,0,0
"RPS15AP25",0,0,0,0,0,0
"LOC107986951",0,0,0,0,0,0
"LINC01592",0,0,2,0,0,0
"LINC01603",0,0,0,0,0,0
"SULF1",6,0,24,0,0,0
"SLCO5A1",620,52,437,34,52,24
"LOC105375889",0,0,0,0,0,0
"LOC100101127",0,0,0,0,0,0
"LOC101929759",0,0,0,0,0,0
"LOC100288097",0,0,0,0,0,0
"SDCBPP2",0,0,0,0,0,0
"SUMO2P20",0,0,2,0,0,0
"PRDM14",0,0,0,0,0,0
"H2AZP2",0,0,0,0,0,0
"NCOA2",601,558,835,818,1109,1196
"BTF3P12",0,0,7,0,2,6
"RPS18P11",0,0,0,0,0,0
"LOC101926892",0,0,0,0,2,0
"RPL13P11",0,0,0,0,0,0
"LOC105375890",0,0,0,0,0,0
"TRAM1",22620,32036,38399,36263,37712,38793
"LACTB2-AS1",46,20,33,16,26,36
"LACTB2",1754,1362,2021,1593,1355,1365
"XKR9",368,426,546,467,481,505
"LOC105375894",0,0,2,5,0,0
"EYA1",2,0,1,2,2,4
"TRAPPC2P2",0,0,0,0,0,0
"LOC102724772",0,0,0,0,1,0
"LOC105375892",0,0,0,0,0,0
"LOC107986890",0,0,0,0,0,0
"MSC",0,0,0,0,0,0
"MSC-AS1",0,0,2,0,0,0
"TRPA1",10,0,0,0,0,0
"LOC105375896",0,0,0,0,0,0
"LOC392232",0,0,0,0,0,0
"LOC100129527",1,0,0,0,0,0
"LOC105375897",0,0,0,0,0,0
"KCNB2",0,0,0,0,0,0
"HAUS1P3",0,0,0,0,0,0
"LOC101926908",0,0,0,0,0,0
"TERF1",2596,1352,2839,1516,1606,1454
"SBSPON",28,16,25,6,12,6
"LOC107986891",4,0,0,0,0,0
"LOC646197",0,0,0,0,0,0
"LOC105375901",0,0,0,0,0,0
"C8orf89",0,0,2,0,0,0
"PRXL2AP2",0,2,2,0,0,0
"RPL7",111443,80944,132777,82459,55552,53511
"RDH10",3133,3078,4881,3137,3514,3575
"RDH10-AS1",16,13,8,9,6,6
"LOC105375899",0,0,0,0,0,0
"STAU2-AS1",6,0,10,0,0,4
"STAU2",602,613,865,880,837,1050
"VENTXP6",0,0,3,0,0,0
"LOC105375902",35,20,12,8,4,4
"UBE2W",698,722,987,761,778,778
"LINC01617",0,0,6,0,0,0
"GYG1P1",0,0,0,0,0,0
"ELOC",5745,3839,6225,3425,2937,2928
"TMEM70",2695,1988,3054,2604,2032,2026
"RPS20P21",0,0,0,0,0,0
"DSTNP3",2,4,2,2,0,0
"LY96",8,8,6,10,0,0
"RPS3AP32",0,0,0,0,0,0
"LOC105375903",2,21,16,5,2,8
"JPH1",841,780,1386,832,1032,1067
"GDAP1",940,963,1406,1002,1114,1187
"MIR5681B",0,0,0,0,0,0
"MIR5681A",0,0,0,0,0,0
"LOC105375904",0,1,0,2,0,0
"MIR2052HG",2,2,0,2,5,1
"PCBP2P2",6,22,20,24,22,18
"MIR2052",0,0,0,0,0,0
"PI15",2,0,2,2,0,0
"CRISPLD1",48,44,46,28,38,41
"LOC105375905",0,0,0,0,0,0
"CASC9",24,2,34,10,12,8
"PKMP4",0,2,2,6,0,2
"HNF4G",111,153,168,312,323,348
"LOC105375906",0,0,0,0,0,0
"LOC102724858",39,48,51,62,24,22
"LINC01111",2,0,0,0,0,0
"LOC107986952",0,0,0,0,0,0
"MRPL9P1",0,0,0,0,0,0
"ZFHX4-AS1",0,0,0,0,0,0
"ZFHX4",44,14,32,2,33,22
"MIR3149",0,0,0,0,0,0
"PEX2",505,570,795,667,553,554
"HIGD1AP18",0,0,0,0,0,1
"LOC105375909",0,0,0,0,0,0
"LOC102724874",0,0,0,0,0,0
"LOC105375911",0,0,1,0,0,2
"PKIA",0,0,4,0,0,0
"PKIA-AS1",0,0,0,0,0,0
"ZC2HC1A",157,118,234,171,157,144
"IL7",2,14,1,0,0,4
"LOC101241902",4,2,0,0,0,0
"THAP12P7",22,2,8,2,2,10
"LOC105375914",0,2,2,0,0,0
"LINC02605",0,2,0,0,0,2
"LOC105375912",0,0,0,0,0,0
"LOC105375913",0,0,0,0,0,0
"LOC107986892",0,0,0,0,0,0
"LOC105375915",0,0,0,0,0,0
"MIR12123",0,0,0,0,0,0
"RPL3P9",0,0,0,0,0,0
"LOC105375916",0,0,0,0,0,0
"STMN2",6,0,2,0,4,0
"LOC107986893",0,0,0,0,0,0
"HEY1",8,10,12,29,4,4
"LINC01607",0,6,0,0,0,0
"LOC101927040",0,0,2,0,0,2
"MRPS28",2256,1681,2429,1790,1263,1349
"TPD52",2507,2446,3802,2985,2887,3141
"LOC105375919",27,0,14,1,0,0
"LOC105375918",6,0,3,0,0,0
"LOC105375920",0,0,0,0,0,0
"MIR5708",0,0,0,0,0,0
"RPL13AP18",0,0,0,0,0,0
"LOC100216346",0,0,0,0,0,0
"LOC105375922",0,0,0,0,0,0
"LOC105375921",0,3,0,1,2,2
"ZBTB10",1059,694,1062,925,1164,1159
"RPSAP47",174,248,326,214,146,192
"OCIAD2P1",0,0,0,0,0,0
"RNU2-71P",0,0,0,0,0,0
"SLC25A51P3",0,0,0,0,0,0
"RN7SL107P",0,0,0,0,0,0
"ZNF704",340,247,412,234,338,318
"CKS1BP7",0,3,2,0,4,4
"RN7SL308P",0,0,0,0,0,0
"HMGB1P41",7,0,2,0,0,0
"LOC107986894",11,11,14,11,23,22
"PAG1",1270,925,1399,809,1072,1006
"LOC105375924",6,0,0,14,4,6
"UBE2HP1",0,0,0,0,0,0
"FABP5",36,0,14,0,0,18
"LOC105375925",0,0,0,0,0,0
"LOC105375926",0,0,0,0,0,0
"PMP2",4,0,8,0,0,0
"FABP9",0,0,0,0,0,0
"LOC101927118",2,0,0,0,0,0
"FABP4",0,0,0,0,0,0
"FTH1P11",2,0,2,0,2,0
"FABP12",0,0,0,0,0,0
"IMPA1P1",0,0,2,0,0,0
"RPS26P34",0,0,0,0,0,0
"SLC10A5P1",0,0,0,0,0,0
"IMPA1",693,879,1109,812,868,876
"SLC10A5",14,4,9,9,4,9
"ZFAND1",984,1038,1208,1414,1262,1213
"CHMP4C",898,855,1316,1113,1032,1111
"SNX16",170,130,258,190,282,201
"HNRNPA1P36",0,2,0,0,0,0
"LOC105375928",6,0,0,0,6,0
"LINC02839",0,0,0,0,0,0
"LOC105375930",0,0,0,0,0,0
"HNRNPA1P4",12,8,20,6,6,6
"LOC105375931",0,0,0,0,0,0
"LOC107986953",0,0,0,0,0,0
"LOC101927141",0,0,0,0,0,0
"LINC01419",8,2,2,2,0,0
"LOC105375932",0,0,0,2,0,0
"LOC101929943",0,0,0,0,0,0
"TPM3P3",0,0,0,0,0,0
"RALYL",0,0,0,0,0,0
"PSMC2P2",0,0,0,0,0,0
"LOC100421444",0,0,0,0,0,0
"JCHAINP1",0,0,0,0,0,0
"LOC105375933",0,0,5,0,0,6
"LRRCC1",917,330,649,352,376,387
"LOC102723322",2,4,0,0,0,0
"E2F5",141,180,232,264,281,261
"RBIS",2955,1713,2693,1387,1109,1005
"LOC105375936",8,2,10,5,10,2
"LOC105375935",4,0,6,4,3,0
"CA13",836,859,1074,1006,1118,1002
"CA1",2,0,4,2,2,3
"CA3",10,2,6,2,2,4
"CA3-AS1",2,8,14,9,1,8
"CA2",1336,1636,1882,1580,1487,1539
"LOC105375937",0,0,0,0,0,0
"REXO1L8P",0,0,0,0,0,0
"REXO1L3P",0,0,0,0,0,0
"REXO1L1P",1,0,0,0,0,0
"REXO1L12P",0,0,0,0,0,0
"LOC101929601",0,0,0,0,0,0
"LOC101929627",0,0,0,0,0,0
"REXO1L9P",0,0,0,0,0,0
"REXO1L2P",0,0,0,0,0,0
"REXO1L4P",0,0,0,0,0,0
"REXO1L5P",0,0,0,0,0,0
"REXO1L6P",0,0,0,0,0,0
"LINC02849",0,0,0,0,0,0
"LOC107986954",0,0,0,0,1,0
"RPL36AP31",0,0,0,0,0,0
"RPL32P4",0,0,0,0,0,0
"PSKH2",2,0,0,0,0,0
"ATP6V0D2",0,0,0,0,0,0
"LOC105375623",0,0,0,0,0,0
"SLC7A13",0,0,0,0,0,0
"LOC105375624",4,2,12,4,10,4
"WWP1",456,668,903,826,1121,1185
"RMDN1",1210,1054,1625,1156,1086,1184
"NTAN1P2",28,3,12,2,0,0
"SLC2A3P4",26,4,22,2,4,9
"CPNE3",2043,2382,2612,2722,3138,3762
"CNGB3",2,0,0,0,0,0
"MIOXP1",0,0,0,0,0,0
"GOLGA2P1",0,0,0,0,0,0
"UBE2Q2P10",0,0,0,0,0,0
"LOC107986895",2,4,0,2,0,2
"CNBD1",0,0,2,0,0,0
"VTA1P2",0,0,0,0,0,0
"LOC105375626",0,0,0,0,0,0
"SOX5P1",0,0,0,0,0,0
"DCAF4L2",0,0,0,0,0,0
"LOC105375628",0,0,0,0,0,0
"MMP16",0,0,2,8,0,0
"LOC105375630",0,0,14,0,0,0
"LOC100129100",0,0,0,0,0,0
"LOC105375629",0,0,0,0,0,0
"LOC105375631",24,7,39,44,13,29
"RPSAP74",4,2,2,0,0,0
"KRT8P4",2,2,2,0,0,0
"LOC112268015",0,4,0,0,3,4
"LOC101929709",108,82,137,92,87,120
"RIPK2",1805,1666,2440,1894,1834,2094
"OSGIN2",1418,1383,2080,1449,1477,1531
"NBN",750,981,1353,1480,1740,2082
"DECR1",982,813,1216,884,845,785
"CALB1",2,0,6,0,0,0
"LINC00534",0,0,0,0,0,0
"LOC107986955",0,0,0,0,0,0
"LINC01030",0,0,6,0,0,0
"TMEM64",640,638,838,674,828,692
"LOC102724670",0,0,0,0,0,0
"LOC105375633",0,0,0,0,0,0
"NECAB1",0,0,0,0,2,0
"LOC105375635",0,0,0,0,0,0
"LOC105375634",2,4,0,0,0,0
"C8orf88",0,0,0,0,0,0
"PIP4P2",122,108,157,126,120,100
"OTUD6B-AS1",854,504,1036,612,532,630
"OTUD6B",369,387,480,530,592,554
"LRRC69",10,0,4,3,1,4
"CPP",0,2,0,2,0,0
"MIR4661",0,0,0,0,0,0
"SLC26A7",2,0,2,2,0,0
"LOC105375637",0,0,0,0,0,0
"PRR13P7",0,0,0,0,0,0
"MRPS16P1",0,0,0,0,0,0
"RUNX1T1",0,0,0,0,0,0
"RPS26P10",0,0,0,0,0,0
"LOC105375638",0,0,0,0,0,0
"LOC105375639",0,0,2,0,0,0
"LOC102724710",0,0,0,0,0,0
"LOC101926956",0,0,0,0,0,0
"FLJ46284",6,0,4,0,2,0
"TRIQK",216,230,292,286,309,379
"MIR8084",0,0,0,0,0,0
"C8orf87",0,0,0,0,0,0
"LOC105375644",0,0,0,0,0,0
"LOC105375643",0,0,0,0,0,0
"LOC107986956",0,0,0,0,0,0
"LOC105375642",0,4,5,20,3,6
"LINC00535",3,1,2,2,0,3
"LOC105375641",0,0,0,0,0,0
"ZNF317P1",0,0,0,0,0,0
"CIBAR1",206,255,246,171,197,213
"RBM12B",406,359,564,404,589,612
"RBM12B-AS1",10,3,14,0,6,14
"LOC105375645",2,0,4,4,7,0
"TMEM67",128,158,198,179,154,226
"MYL12AP1",0,0,0,0,0,0
"LOC105375646",0,0,0,0,0,0
"MIR378D2",2,1,0,0,1,2
"PDP1",1014,1269,1616,1096,1212,1346
"RPL34P18",12,2,0,10,0,2
"CDH17",10390,12592,14511,17872,19824,21926
"LOC105375647",7,1,3,1,0,3
"RPL6P23",52,20,37,7,17,22
"LOC105375648",0,0,0,0,0,0
"GEM",256,307,524,320,302,314
"LOC107986896",0,0,0,0,0,0
"RPS4XP10",0,0,0,0,0,0
"RAD54B",408,312,486,557,594,696
"FSBP",0,0,0,0,0,0
"VIRMA",2761,2537,3683,2805,3030,3282
"LOC101926977",13,15,16,8,4,0
"LOC100286997",2,0,2,0,0,0
"LOC100288748",67,12,50,14,12,10
"ESRP1",2042,1651,2225,2706,2658,3134
"DPY19L4",440,542,669,652,795,708
"INTS8",627,669,945,874,966,911
"CCNE2",111,396,387,352,433,486
"LOC100128548",0,0,0,0,2,0
"NDUFAF6",1230,1052,1490,1061,857,932
"TP53INP1",356,232,392,308,308,392
"RNU6-1209P",0,2,0,0,2,0
"MIR3150BHG",12,12,14,4,2,16
"MIR3150B",0,0,0,0,0,0
"MIR3150A",0,0,0,0,0,0
"PLEKHF2",1465,1519,1876,1305,1391,1325
"LINC01298",0,0,0,0,0,0
"C8orf37",56,34,64,58,56,86
"C8orf37-AS1",3,0,0,0,1,3
"TRS-AGA2-5",0,0,0,0,0,0
"LOC107986957",0,0,0,0,0,0
"SRSF3P2",0,0,0,0,0,0
"GAPDHP30",0,0,0,0,0,0
"GDF6",0,0,0,0,0,0
"UQCRB",15721,6898,13565,6620,4760,4573
"LOC101927039",6,6,4,0,0,2
"MTERF3",644,558,710,636,534,650
"PTDSS1",5994,7503,8847,8189,7621,8243
"LOC105375652",6,2,7,0,2,8
"LOC102724804",0,0,2,0,0,0
"LOC105375653",0,0,0,0,0,0
"SDC2",1018,1016,1434,1186,1148,1052
"CPQ",366,563,828,559,599,678
"LOC101927066",0,0,2,0,0,2
"LOC105375655",2,2,0,4,0,0
"TSPYL5",0,0,2,0,0,0
"SNORD3H",0,0,0,0,0,0
"LOC105375657",0,0,0,0,0,0
"RPS2P33",0,0,2,0,0,0
"MTDH",12602,4920,10469,5098,5281,5531
"LAPTM4B",7238,7738,10861,7878,7236,8042
"LOC100127982",0,3,0,3,2,2
"SUMO2P18",0,0,0,0,0,0
"RPS23P1",0,0,0,0,0,0
"MATN2",1200,1314,2069,1402,1276,1660
"RPL30",33306,30491,44014,28236,22940,22935
"SNORA72",7,6,11,4,5,10
"ERICH5",30,8,22,16,20,27
"RIDA",1862,1128,2026,1071,896,934
"POP1",1472,1000,1898,1141,1173,1369
"LOC105375660",0,0,0,0,0,0
"NIPAL2",50,56,52,38,46,38
"LOC105375659",2,0,0,0,0,0
"LOC107986870",0,0,0,0,0,0
"MIR9903",0,0,0,0,0,0
"LOC100131849",0,0,0,0,0,0
"KCNS2",18,4,4,10,6,8
"STK3",551,584,853,755,781,941
"LOC101928296",2,0,0,1,1,0
"RPL19P14",2,0,0,0,0,0
"LOC643494",2,0,0,0,0,0
"LOC112268016",12,14,38,5,22,19
"OSR2",136,162,190,174,148,160
"LOC107986872",0,0,2,0,0,0
"VPS13B-DT",10,2,10,10,2,0
"LOC107986871",6,2,12,0,0,2
"VPS13B",339,356,666,452,657,808
"LOC100421893",4,4,2,0,2,2
"LOC100499192",2,2,2,0,6,2
"MIR599",0,0,0,0,0,0
"MIR875",0,0,0,0,0,0
"LETM1P3",0,4,0,0,0,0
"COX6C",5066,2699,4909,2468,1812,1727
"RGS22",62,52,52,50,43,30
"SNORD77B",0,0,0,0,0,0
"FBXO43",0,6,0,0,4,0
"POLR2K",2194,1806,2774,1848,1762,1653
"SPAG1",1293,1615,2421,1720,1933,1759
"LOC100506633",2,0,2,2,0,0
"LOC105375669",10,10,24,10,8,9
"LOC105375668",17,4,14,5,2,5
"RNF19A",1305,1449,1928,1362,1510,1723
"MIR4471",0,0,0,0,0,0
"LOC105375670",2,2,4,4,2,0
"LOC107986959",12,14,34,26,14,14
"ANKRD46",428,536,614,670,670,633
"GAPDHP62",62,12,16,8,24,11
"SNX31",0,0,0,0,0,0
"LOC105375671",0,0,0,0,0,0
"LOC105375672",0,0,6,0,0,0
"PABPC1",110098,64758,117586,61970,64065,71540
"MIR7705",0,0,0,0,0,0
"LOC105375673",0,4,4,0,2,0
"RNU6ATAC41P",0,0,0,0,0,0
"RPS26P6",2,4,4,4,0,4
"YWHAZ",30055,33266,45995,38901,39203,42447
"LOC401471",0,0,0,2,0,1
"FLJ42969",0,2,2,0,4,0
"LOC105375674",190,85,200,84,98,108
"LOC105375675",0,0,0,0,0,4
"LOC105375676",0,0,0,0,0,2
"ZNNT1",40,22,30,18,14,14
"ZNF706",2268,1790,2867,1795,1688,1732
"LOC107984005",0,0,0,0,0,0
"LINC02844",0,0,0,0,0,0
"RNU7-67P",0,0,0,0,0,0
"DUXAP2",2,0,0,0,0,0
"NACA4P",20,4,2,0,2,0
"LINC02845",0,0,0,0,0,0
"LOC107986897",0,0,2,0,0,0
"RN7SL563P",0,0,0,0,0,0
"LOC107986961",0,0,0,0,0,0
"LOC107986962",91,43,80,35,35,16
"GRHL2",1596,1412,2320,1663,1924,2319
"LOC100131593",5,0,2,0,2,4
"LOC107986960",5,0,6,12,4,0
"NCALD",0,0,0,6,0,4
"PDCL3P2",0,0,0,0,0,0
"LOC107986963",0,0,0,0,0,0
"LOC104054148",0,0,0,0,0,0
"MIR5680",0,0,0,0,0,0
"LOC112268018",0,0,0,0,0,0
"RRM2B",455,561,596,820,910,852
"UBR5-AS1",0,2,4,8,1,6
"UBR5",1629,1525,2448,1940,2494,2854
"LOC105375683",0,0,0,0,2,0
"HSPE1P14",0,0,0,0,0,0
"LOC107986898",0,0,0,0,0,0
"LOC105375684",0,0,0,0,0,0
"ODF1",0,0,0,0,0,0
"POU5F1P2",0,0,0,0,0,0
"KLF10",1366,2577,3041,2245,2660,2668
"LOC101927245",4,10,17,8,6,2
"LOC105375686",0,0,0,0,0,0
"LOC105375685",0,0,0,0,0,0
"GASAL1",1846,824,1792,650,514,515
"AZIN1",4266,5957,7906,7446,8273,8279
"MAILR",14,21,22,14,21,9
"RPL5P24",0,0,0,0,0,0
"ATP6V1C1",1842,2122,2973,2617,2982,3165
"LINC01181",0,0,0,0,0,0
"BAALC-AS2",0,0,0,0,0,0
"BAALC",2,0,0,0,0,0
"MIR3151",0,0,0,0,0,0
"BAALC-AS1",0,0,0,0,0,0
"LOC105369147",26,65,79,34,41,67
"FZD6",714,909,1143,954,1052,1174
"SNORD173",0,0,0,0,2,0
"CTHRC1",27,7,20,6,9,12
"SLC25A32",1892,2498,2913,2358,2352,2393
"DCAF13",3742,3477,5536,4001,3489,3717
"LOC105375690",4,2,2,0,12,2
"RIMS2",3,0,2,0,0,2
"LOC101101841",0,0,0,0,0,0
"TARBP2P1",0,0,0,0,0,0
"RPS6P9",0,0,0,0,0,0
"LOC105375689",0,0,0,0,0,0
"LOC107984007",0,0,0,0,0,0
"LOC105375688",0,0,0,0,0,0
"LOC107986899",0,0,0,0,0,0
"DCSTAMP",2,0,0,0,0,2
"DPYS",0,0,2,0,0,0
"LOC105375692",0,0,0,0,0,0
"LOC105375691",0,0,0,0,0,0
"MIR548A3",0,0,0,0,0,0
"LRP12",200,272,295,234,352,334
"NDUFA5P2",2,0,0,0,0,0
"LOC105375694",0,0,0,0,0,0
"LOC105375693",0,0,0,0,0,0
"RPL29P18",0,0,0,0,0,0
"LOC105375695",0,0,0,0,0,0
"LOC101927392",0,0,0,0,0,0
"TMCC1P1",0,0,0,0,0,0
"ZFPM2",6,0,1,0,0,0
"LOC105375696",0,0,0,0,0,0
"ZFPM2-AS1",3,2,18,0,0,0
"SLC16A14P1",0,0,0,0,0,0
"OXR1",547,613,858,675,816,968
"LOC105375700",19,7,20,4,21,2
"TAGLN2P1",4,0,8,12,1,8
"ABRA",4,0,2,0,0,0
"LOC105375701",0,0,0,0,0,0
"ANGPT1",29,36,44,54,90,64
"LOC105375703",1,0,0,0,0,0
"RSPO2",0,0,0,0,0,2
"NRBF2P4",0,0,0,0,0,0
"AURKBP1",0,0,0,0,0,0
"EIF3E",21016,14011,22025,14921,12848,14525
"LOC105375704",0,2,0,0,0,0
"EMC2",766,590,1054,797,774,810
"LOC101060000",0,0,0,0,0,0
"TMEM74",2,8,18,14,8,2
"LOC102723368",0,0,0,0,0,0
"LOC101927413",0,0,0,0,0,0
"LOC107984017",0,0,0,0,0,0
"TRHR",0,0,0,0,0,0
"NUDCD1",1499,1948,2484,2102,2243,2517
"ENY2",3948,2771,4871,2876,2194,2149
"PKHD1L1",6,10,10,0,12,10
"MAPK6P5",2,6,2,2,0,0
"EBAG9",1459,1190,1993,1233,986,1130
"SYBU",1602,1751,2474,1921,1939,2192
"LOC100132813",8,7,10,4,2,6
"KCNV1",0,0,0,0,2,0
"LOC100132280",0,0,0,0,0,0
"LINC01608",1,0,2,0,0,0
"LINC01609",0,0,0,0,0,0
"LOC107986965",0,0,0,0,0,0
"LOC105375705",0,0,0,0,0,0
"LOC107986964",0,0,0,0,0,0
"LINC02237",0,0,0,0,0,0
"LOC105375707",0,0,0,0,0,0
"CSMD3",2,0,0,0,0,2
"MIR2053",0,0,0,0,0,0
"LOC107986966",0,0,0,0,0,0
"RPL18P7",0,0,0,0,0,0
"LOC105375709",0,0,0,0,0,0
"LOC105375710",0,0,0,0,0,0
"LOC100420746",0,0,0,0,0,0
"LOC107986901",0,0,0,0,0,0
"TRPS1",4,0,0,0,0,0
"LOC107986968",0,0,0,0,0,0
"LOC107986902",0,0,0,0,0,0
"LOC107986903",0,0,0,0,0,0
"LINC00536",2,0,0,0,0,0
"LOC102723447",0,0,0,0,0,0
"LOC105375711",0,0,0,0,0,0
"LOC105375712",0,0,0,0,0,0
"EIF3H",10560,9288,15552,9202,7756,8901
"LOC105375713",3,0,0,0,1,2
"UTP23",1791,896,1664,720,806,836
"LOC112268030",10,8,0,8,0,0
"RAD21",7439,7582,10602,8907,9343,10391
"RAD21-AS1",2,10,10,0,14,13
"MIR3610",0,0,0,0,0,0
"AARD",0,0,0,0,0,0
"LOC105375715",0,0,0,0,0,0
"SLC30A8",0,0,0,0,0,0
"LOC105375716",0,0,0,0,0,0
"LOC107986969",0,0,0,0,0,0
"LOC105375719",4,0,0,0,0,0
"LOC105375717",2,0,0,0,0,0
"MED30",425,341,436,376,316,368
"RPS10P16",0,0,0,0,0,0
"LOC105375721",0,0,16,2,0,2
"LOC107986970",2,0,4,0,0,0
"EXT1",2076,2496,3336,2495,2723,3108
"SNORD168",1,5,4,0,0,0
"SAMD12",297,246,376,323,373,361
"LOC105375724",67,21,59,0,13,18
"SAMD12-AS1",13,14,19,19,14,15
"RPS26P35",0,0,0,0,0,0
"LOC105375723",1,0,2,0,0,0
"TNFRSF11B",2118,3161,3836,5013,5485,6337
"COLEC10",10,11,9,14,13,14
"RNU6-12P",0,0,2,0,0,0
"LOC100286746",0,0,0,0,0,0
"LOC101927513",4,0,0,1,0,0
"LOC105375725",0,0,0,0,0,0
"MAL2",12502,10895,14505,12539,11710,13180
"MAL2-AS1",9,7,15,0,0,3
"MIR548AZ",0,0,0,0,0,0
"CCN3",0,6,2,0,0,6
"LOC392264",0,0,0,0,0,0
"ENPP2",3,0,6,0,2,0
"LOC105375727",0,0,0,0,0,0
"TAF2",550,672,972,1003,1186,1192
