"","SKA03_36","SKA03_38","SKA03_39","SKA03_56","SKA03_58","SKA03_59"
"DIAPH2",466,330,374,330,501,531
"RPA4",2,0,2,0,0,0
"DIAPH2-AS1",0,0,0,0,0,0
"ERVFC1",0,0,0,0,0,0
"LOC101060152",0,0,0,0,0,0
"RPL6P29",0,0,0,0,0,0
"EEF1A1P15",0,0,0,0,0,0
"XRCC6P5",0,0,0,0,0,0
"B3GNT2P1",0,0,0,0,0,0
"LOC643605",0,0,0,0,0,0
"RPSAP8",0,0,0,0,2,2
"PCDH19",14,8,12,10,32,16
"TNMD",1,0,0,0,0,0
"LOC105373298",2,0,4,0,4,2
"TSPAN6",3522,3934,4102,6386,6080,7184
"SRPX2",20,22,30,47,45,60
"SYTL4",52,28,30,15,10,12
"PPIAP89",0,0,0,4,0,0
"LOC392508",0,0,0,0,0,0
"CSTF2",1638,1566,1591,1431,1617,1431
"NOX1",1140,1086,984,803,931,853
"HNRNPA1P26",5,0,0,0,0,3
"XKRX",428,274,372,327,197,219
"HNRNPA1P27",0,0,0,0,0,0
"NSA2P3",8,14,11,2,2,0
"LOC286453",0,0,0,0,0,0
"ARL13A",0,6,5,2,7,0
"TRMT2B",1601,1431,1550,1809,1730,1732
"TMEM35A",0,0,0,0,0,0
"CENPI",1329,1209,1169,1146,1268,958
"YWHAQP8",0,0,0,0,0,0
"DRP2",2,2,2,0,4,0
"TAF7L",0,4,2,0,0,0
"NANOGNBP3",10,0,0,2,2,3
"RPL21P132",0,0,0,0,0,0
"TIMM8A",544,564,547,540,657,551
"BTK",3,4,8,2,4,14
"RPL36A",10,12,7,7,1,14
"RPL36A-HNRNPH2",0,0,0,0,0,0
"GLA",1742,1868,1685,2670,2627,2369
"HNRNPH2",7,3,0,0,5,2
"ARMCX4",151,93,126,184,183,150
"LOC158948",2,0,0,0,2,4
"ARMCX1",0,0,0,0,0,0
"ARMCX7P",0,0,2,0,0,5
"ARMCX6",466,488,426,738,698,634
"ARMCX3",1270,1289,1397,1813,2016,1938
"RNU6-30P",2,0,2,0,0,0
"ARMCX2",0,0,0,0,0,0
"NXF5",0,0,0,0,0,0
"ZMAT1",2,0,0,0,0,0
"TCEAL2",0,0,0,0,0,0
"TCEAL6",0,0,0,0,0,0
"LOC105373299",0,0,0,0,0,0
"BEX5",0,0,0,0,8,0
"TCP11X1",0,0,0,0,0,0
"NXF2",0,0,0,0,0,0
"NXF2B",0,0,0,0,0,0
"TCP11X2",0,0,0,0,0,0
"TMSB15A",0,0,0,0,0,0
"FOXN3P1",0,0,0,0,0,0
"NXF4",0,0,0,0,0,0
"ARMCX5",384,413,377,489,441,404
"ARMCX5-GPRASP2",13,20,10,22,16,18
"GPRASP1",23,24,13,18,24,26
"RNU6-589P",0,0,0,0,0,0
"GPRASP2",0,0,0,0,0,0
"BHLHB9",0,0,0,0,0,0
"LINC00630",32,31,45,36,42,30
"RAB40AL",1,0,0,2,0,0
"BEX1",1,0,0,0,0,0
"NXF3",8,9,9,0,0,0
"LOC100128601",0,0,0,0,0,0
"BEX4",1,1,0,0,0,0
"TCEAL8",518,650,564,682,664,692
"TCEAL5",0,0,0,0,0,0
"BEX2",172,104,82,154,106,132
"TCEAL7",10,8,0,0,0,2
"TCEAL9",2634,2503,2701,3168,3022,2722
"BEX3",6002,6102,6723,8572,7596,7674
"LL0XNC01-250H12.3",11,3,16,4,5,2
"RAB40A",0,0,0,0,0,0
"LINC02589",0,0,0,0,0,0
"TCEAL4",1512,1588,1703,2055,2186,2375
"LOC105373302",0,0,3,3,3,0
"TCEAL3",2,2,0,2,11,6
"TCEAL1",363,419,314,608,677,660
"MORF4L2",7661,7752,7792,8465,8697,8362
"MORF4L2-AS1",14,6,0,4,6,16
"GLRA4",0,0,0,2,0,0
"TMEM31",0,1,0,0,0,0
"LOC107985661",2,0,0,0,0,0
"RAB9B",48,90,112,84,98,94
"PLP1",40,34,30,40,52,32
"TMSB15B-AS1",1,5,0,8,0,8
"ELF2P1",2,0,0,8,0,0
"TMSB15B",114,151,141,149,110,137
"LOC644261",0,0,0,0,0,0
"DPPA3P1",0,0,0,0,0,0
"H2BW4P",2,1,1,0,2,0
"LOC107987334",0,0,0,6,0,0
"H2BW1",0,0,0,0,0,0
"H2BW2",0,0,0,0,0,0
"LOC107985662",0,0,0,0,0,0
"H2BW3P",0,2,4,0,2,4
"LOC101060236",0,0,0,0,0,0
"SLC25A53",16,32,23,31,26,19
"ZCCHC18",46,22,28,24,33,58
"LOC286437",60,40,52,70,105,124
"FAM199X",2363,2473,2348,2418,2484,2147
"ESX1",0,0,0,0,0,0
"IL1RAPL2",0,0,0,0,0,0
"PHBP10",0,0,0,0,0,0
"RPL18AP14",0,0,0,0,0,0
"TEX13A",0,0,0,0,0,0
"KCTD9P2",2,4,4,0,0,0
"LOC107985680",0,0,0,0,0,0
"LOC105373303",0,0,0,0,0,0
"RNU6-207P",0,0,0,0,0,0
"NRK",0,0,0,0,0,0
"LOC105373304",0,0,0,0,0,0
"LOC105373305",0,0,0,0,0,0
"SERPINA7",1,1,2,0,0,0
"LOC100131448",0,0,0,0,0,0
"PWWP3B",0,0,4,0,0,0
"LOC107178920",0,0,0,0,0,0
"LOC105373306",0,0,0,0,0,0
"RADX",222,296,318,262,290,294
"MIR548AN",0,0,0,0,0,0
"RNF128",2861,3383,3418,4697,4716,5210
"TBC1D8B",912,943,1026,1233,1242,1168
"RIPPLY1",0,2,0,0,7,1
"CLDN2",1385,1345,1248,1679,2011,1822
"MORC4",4329,4149,4458,3572,3561,3068
"RBM41",460,308,383,516,564,591
"NUP62CL",10,8,24,52,76,64
"LOC644563",0,0,0,2,4,2
"DNAAF6",0,0,0,0,0,0
"MYCLP1",0,0,0,0,0,0
"DNAJA1P3",0,2,2,0,0,0
"KRT18P49",0,0,0,0,0,0
"FRMPD3-AS1",0,0,0,0,0,0
"FRMPD3",0,0,4,2,0,6
"PRPS1",1699,1709,1873,1636,1762,1458
"TSC22D3",12,4,6,56,32,58
"NCBP2L",0,0,0,0,0,0
"MID2",194,124,182,222,176,148
"LOC101928335",0,0,0,0,0,0
"LOC105373310",0,0,0,0,0,0
"LOC112267910",0,0,0,0,0,0
"TEX13B",0,4,0,0,0,0
"VSIG1",32,38,36,28,12,4
"PSMD10",1796,1987,1922,2181,2247,2054
"ATG4A",280,217,288,303,242,232
"COL4A6",617,574,693,516,600,442
"COL4A5",1011,1118,1258,1418,1411,1356
"IRS4",0,0,0,0,0,0
"LOC101928358",0,0,0,0,0,0
"GUCY2F",0,0,0,0,0,0
"NXT2",454,540,486,564,634,526
"LOC441511",0,0,0,0,0,0
"KCNE5",0,12,0,2,2,2
"PPP6CP",0,0,0,0,0,0
"ACSL4",2974,2926,2793,3190,3086,2533
"LOC105373311",12,3,2,6,2,6
"TMEM164",998,1274,1439,1526,1772,1680
"MIR652",0,0,0,0,0,0
"MIR3978",0,0,0,0,0,0
"LOC101928589",0,0,0,0,0,0
"AMMECR1",1236,1298,1338,1392,1333,1025
"SNORD96B",0,0,0,2,0,0
"LOC105373312",6,0,4,4,4,7
"GNG5P2",0,0,0,2,0,0
"RTL9",8,8,8,22,12,24
"TDGF1P3",0,0,0,0,0,0
"LOC100131200",0,0,0,0,0,0
"CHRDL1",0,0,0,0,0,0
"PAK3",0,4,0,8,0,0
"CAPN6",0,0,0,0,0,0
"DCX",0,0,0,0,0,0
"RNU6-496P",0,0,0,0,0,0
"SERTM2",0,0,0,0,0,0
"EIF4BP7",108,120,108,138,132,184
"RPL18AP15",0,0,0,0,0,0
"ALG13",782,793,635,836,879,842
"TRPC5",0,0,0,0,0,0
"TRPC5OS",0,0,0,0,0,0
"RTL4",0,0,0,0,0,0
"LHFPL1",0,0,0,2,2,0
"HMGB3P30",0,0,0,0,0,0
"AMOT",1750,1988,2088,2932,3382,3073
"MIR4329",0,0,0,0,0,0
"LOC107985651",0,0,0,0,0,0
"LOC101928437",0,0,0,0,0,0
"PPIHP2",0,0,0,0,0,0
"XACT",0,0,0,0,0,0
"LOC102724491",0,0,0,0,0,0
"HTR2C",0,0,0,0,0,4
"RPL36AP53",0,0,0,0,0,0
"SNORA35",0,0,0,0,0,0
"MIR764",0,0,0,0,0,0
"MIR1912",0,0,0,0,0,0
"MIR1264",0,0,0,0,0,0
"MIR1298",0,0,0,0,0,0
"LOC105373313",0,0,0,0,0,0
"MIR1911",0,0,0,0,0,0
"HSPA8P7",0,0,0,0,0,0
"MIR448",0,0,0,0,0,0
"IL13RA2",0,0,0,0,0,0
"YAP1P2",0,0,0,0,0,0
"LRCH2",0,0,0,0,0,0
"SNORA35B",0,0,0,0,0,0
"TMSB4XP7",0,0,0,0,0,0
"RBMXL3",0,0,0,0,0,0
"RPL36P18",0,0,0,0,0,0
"LUZP4",0,0,0,0,0,0
"LOC107985681",0,2,0,0,0,2
"LOC105373314",3,0,8,0,3,8
"PLS3-AS1",33,25,9,30,24,26
"PLS3",12624,12329,12668,12405,12342,11126
"LOC107985682",0,0,0,0,0,0
"PHF5FP",0,0,0,0,0,0
"ASS1P5",0,0,0,0,0,0
"EEF1GP5",0,0,0,0,0,0
"LOC728825",8,4,14,16,10,16
"DANT2",0,0,0,0,0,0
"DANT1",0,0,0,0,0,0
"RN7SL712P",0,0,0,0,0,0
"AKR1B1P8",0,0,0,0,0,0
"API5P1",2,6,0,4,6,4
"AGTR2",0,0,0,0,0,0
"RNU6-154P",0,0,0,0,0,0
"SLC6A14",2,0,0,0,0,0
"CT83",0,0,0,0,0,0
"SLC6A14P1",0,0,0,0,0,0
"SLC6A14P2",0,0,0,0,0,0
"LOC100506955",0,0,0,0,0,0
"LOC105373320",0,0,0,0,0,0
"LOC653155",0,0,0,0,0,0
"LOC100126447",0,0,0,0,0,0
"RNU6-1323P",0,0,0,0,0,0
"SETP8",2,0,0,0,0,0
"KLHL13",1919,2649,2778,3257,3719,3680
"TUBB4BP3",0,0,0,0,0,0
"WDR44",595,381,487,482,368,444
"MIR1277",0,0,0,0,0,0
"DOCK11",52,72,34,86,44,67
"IL13RA1",2266,2436,2309,2575,2616,2460
"LOC101928242",2,2,2,0,2,2
"ZCCHC12",6,20,12,0,0,4
"LINC01285",0,3,4,1,6,14
"LOC159007",0,0,0,0,0,0
"LOC392529",0,0,0,0,0,0
"LONRF3",174,208,320,136,162,226
"LOC727838",0,0,0,0,0,0
"KIAA1210",4,2,0,0,0,0
"NUDT19P1",0,0,0,0,0,0
"HNRNPA1P28",0,0,0,0,0,0
"LOC107985644",0,0,0,0,0,0
"PGRMC1",6222,7024,6718,8824,8674,8748
"LOC107985692",4,4,2,4,2,0
"LOC101928336",6,9,2,0,2,0
"MRPS17P9",0,0,0,2,0,2
"SLC25A43",704,690,821,776,846,862
"RNU1-67P",0,1,0,0,0,0
"SLC25A5-AS1",21,26,12,18,22,21
"SLC25A5",14624,15334,15229,21028,19640,20766
"LOC107985719",2,0,0,0,0,0
"CXorf56",860,684,804,896,698,698
"UBE2A",1777,1888,1731,2282,2016,1832
"NKRF",1036,958,1096,941,1012,804
"SEPTIN6",90,92,84,176,198,211
"MIR766",0,0,0,0,0,0
"SOWAHD",22,62,56,66,78,112
"RPL39",10105,10704,10618,15940,14334,16014
"SNORA69",1,0,0,0,0,0
"LOC107985694",27,17,12,17,21,14
"UPF3B",784,568,735,951,1201,1259
"LOC100422368",4,2,1,7,2,5
"RNF113A",316,354,288,507,540,519
"NDUFA1",1160,1106,1405,1988,1799,1929
"AKAP14",0,2,0,0,0,2
"NKAP",592,560,646,825,648,968
"LOC105373323",0,0,0,0,0,0
"RHOXF1P1",2,0,2,0,0,0
"RHOXF1-AS1",6,4,18,8,12,18
"RHOXF2B",0,0,0,0,0,0
"RHOXF1",0,0,0,0,0,0
"LINC01402",0,0,0,0,0,0
"RHOXF2",0,0,0,0,0,0
"SFR1P1",0,0,0,0,0,0
"EEF1A1P30",0,0,0,0,0,0
"NKAPP1",42,36,34,31,66,40
"ZBTB33",821,866,836,824,1040,826
"TMEM255A",6,4,4,8,8,8
"LOC107985629",0,0,0,0,0,0
"ATP1B4",2,0,0,0,0,0
"LAMP2",5111,5497,5772,7014,6774,6559
"CUL4B",3399,3356,3356,3641,3698,3774
"MCTS1",0,0,2,1,4,2
"C1GALT1C1",0,0,0,0,0,0
"LOC100128546",0,0,0,0,0,0
"PA2G4P1",0,0,0,0,0,0
"CT47B1",0,0,0,0,0,0
"CT47A12",0,0,0,0,0,0
"CT47A11",0,0,0,0,0,0
"CT47A10",0,0,0,0,0,0
"CT47A9",0,0,0,0,0,0
"CT47A8",0,0,0,0,0,0
"CT47A7",0,0,0,0,0,0
"CT47A6",0,0,0,0,0,0
"CT47A5",0,0,0,0,0,0
"CT47A4",0,0,0,0,0,0
"CT47A3",0,0,0,0,0,0
"CT47A2",0,0,0,0,0,0
"CT47A1",0,0,0,0,0,0
"LOC105373328",0,0,0,0,0,0
"GLUD2",0,0,0,0,0,0
"LOC112268302",0,0,0,0,0,0
"HSPA8P1",2,0,0,2,2,4
"MIR3672",0,0,0,0,0,0
"TPT1P13",0,0,0,0,0,0
"LOC102723952",0,0,0,0,0,0
"LOC101928359",0,0,0,0,0,0
"RPL3P12",0,0,0,0,0,0
"MRRFP1",0,0,0,0,0,0
"GRIA3",0,0,0,0,0,0
"H3P47",0,4,2,3,2,4
"LOC107985645",0,0,0,0,0,0
"TUBB4AP1",0,0,0,0,0,0
"THOC2",2215,2094,2260,2463,2684,2513
"FERP1",0,0,2,2,1,6
"RNU7-69P",0,0,0,0,0,0
"XIAP",1292,1056,1044,1322,1408,1304
"LOC100422369",2,0,0,0,3,0
"LOC101928402",0,2,9,3,0,0
"STAG2",4631,4684,4362,4850,5693,4787
"ZIK1P1",0,0,0,0,0,0
"HSPA8P20",0,0,0,0,0,0
"TEX13D",0,0,0,0,0,4
"SH2D1A",0,0,0,0,0,0
"TENM1",12,2,6,4,0,0
"LOC105373331",0,0,0,0,0,0
"TEX13C",0,0,0,2,0,0
"LOC392536",0,0,0,0,0,0
"LOC101928495",0,4,0,0,2,0
"DCAF12L2",0,0,0,0,0,0
"LOC107985648",0,0,2,4,2,4
"DCAF12L1",0,0,0,0,0,0
"PRR32",0,0,0,0,0,0
"LOC107985666",0,0,0,0,0,0
"LOC107985650",0,0,0,0,0,0
"LOC107985709",0,0,0,0,0,0
"PNPLA10P",0,0,0,0,0,0
"LOC105373332",0,0,0,0,0,0
"LOC105373333",0,0,0,0,0,0
"ACTRT1",0,0,0,0,0,0
"LOC100128268",0,0,0,0,0,0
"LOC107985698",0,0,0,0,0,0
"KRT18P44",0,0,0,0,0,0
"LOC107985699",1,0,0,0,0,0
"LOC392539",0,0,0,0,0,0
"LOC107985684",2,0,0,2,0,0
"RPS26P56",0,0,0,0,0,0
"SMARCA1",2186,2347,2489,3940,3670,3595
"OCRL",1708,1584,1726,1571,1815,1638
"APLN",4,0,4,6,8,12
"LOC105373334",0,0,0,0,0,0
"XPNPEP2",16,32,34,122,219,458
"SASH3",1,2,0,0,0,1
"ZDHHC9",2318,2402,2566,3270,3280,3786
"SALL4P2",0,0,0,0,0,0
"UTP14A",955,931,1009,927,975,877
"LOC105373335",0,0,0,1,0,0
"BCORL1",831,868,940,972,1042,956
"ELF4",1942,1883,1909,1820,2113,1809
"RAB33A",0,0,0,0,0,0
"AIFM1",3089,3400,3640,4555,4906,5061
"ZNF280C",170,228,204,200,236,137
"LOC112268303",0,0,0,0,0,0
"SLC25A14",178,184,160,208,249,190
"GPR119",4,3,12,12,7,7
"RBMX2",718,730,687,892,885,857
"LOC100130684",0,0,0,0,0,0
"DENND10P1",50,46,44,68,60,72
"LOC105373336",0,0,0,2,0,0
"ENOX2",452,372,402,492,570,482
"LOC105373338",0,0,0,0,0,0
"LINC01201",0,0,0,0,0,0
"ARHGAP36",0,0,0,0,0,0
"RN7SL191P",0,0,0,0,0,0
"IGSF1",2,0,8,0,8,14
"LOC102723546",122,76,100,113,160,110
"LOC107985705",0,0,0,0,0,0
"LOC100421039",0,0,0,0,0,0
"OR13H1",0,0,0,0,2,0
"HDGFP1",0,0,0,0,0,0
"FIRRE",28,18,24,53,29,33
"MCRIP2P1",0,0,4,8,4,2
"PNKDP1",0,0,0,0,0,0
"STK26",1290,1343,1240,1245,1137,984
"FRMD7",4,0,0,0,0,0
"LOC392543",0,0,0,0,0,0
"RAP2C",1452,1610,1422,1796,1895,1666
"RAP2C-AS1",8,13,12,3,29,17
"MBNL3",6023,5685,4973,7117,6842,5238
"RNU6-98P",0,0,0,0,0,0
"HS6ST2",1468,1392,1544,1363,1259,1242
"HS6ST2-AS1",0,0,0,0,0,0
"LOC107985691",0,0,0,0,0,0
"USP26",0,8,0,0,0,0
"LOC107983959",0,0,0,0,0,0
"TFDP3",0,0,0,0,0,0
"GPC4",12,4,4,6,2,4
"GPC3",5183,5890,7042,8881,10499,13252
"RPS24P19",13,6,10,12,22,6
"RPSAP63",0,0,0,0,0,0
"GPC3-AS1",4,0,0,0,0,0
"TIMM8BP2",0,0,0,0,4,0
"MIR363",0,0,0,0,0,0
"MIR92A2",0,0,0,0,0,0
"MIR19B2",0,0,0,0,0,0
"MIR20B",0,0,0,0,0,0
"MIR18B",0,0,0,0,0,0
"MIR106A",0,0,0,0,0,0
"LARP1BP3",0,0,0,0,0,0
"CCDC160",0,0,0,4,0,0
"NT5DC1P2",0,0,0,0,0,0
"PHF6",922,1089,1165,1044,1293,1060
"HPRT1",2024,2039,2113,2200,1991,1744
"MIR450B",0,0,0,0,0,0
"MIR450A1",0,0,0,0,0,0
"MIR450A2",0,0,0,0,0,0
"MIR542",0,0,0,0,0,0
"MIR503HG",2,4,0,6,2,6
"MIR503",0,0,0,0,0,0
"MIR424",0,0,0,0,0,0
"LINC00629",0,2,0,2,0,2
"PLAC1",146,146,124,208,190,214
"RPL21P133",0,0,0,0,0,0
"RPS7P12",0,0,0,0,0,0
"RNU4-44P",0,0,0,1,0,0
"FAM122B",1323,1093,1304,1163,1177,1024
"FAM122C",57,46,39,66,83,67
"MOSPD1",1235,962,905,1202,873,820
"LINC02243",0,8,7,12,10,12
"HMGB3P31",0,0,0,0,0,0
"SMIM10",151,176,157,204,133,152
"RTL8B",609,540,677,646,623,691
"RTL8C",1040,1160,1124,1379,1342,1626
"LOC112268301",40,20,47,27,28,44
"RTL8A",914,1021,1148,1230,1152,1210
"NCLP2",0,0,0,0,0,0
"SMIM10L2B",50,64,60,70,82,92
"ETDB",0,0,0,0,0,0
"SMIM10L2B-AS1",0,0,0,0,0,0
"CT55",2,0,0,0,0,0
"LOC728470",0,0,0,0,0,0
"LOC650024",0,0,0,0,0,0
"ZNF75D",250,214,194,288,308,314
"ETDA",0,0,0,0,0,0
"ETDC",0,0,0,0,0,0
"LOC105373342",6,3,2,3,1,4
"ZNF449",136,120,134,56,130,106
"LOC100506790",0,0,0,0,0,0
"SMIM10L2A",213,268,314,490,512,661
"CROCCP1",0,0,0,0,0,2
"LOC100130607",0,0,0,0,0,0
"INTS6L-AS1",0,0,0,0,0,0
"INTS6L",35,40,46,13,14,43
"SAGE4P",0,0,0,0,0,0
"SAGE2P",0,0,0,0,0,0
"CT45A1",0,0,0,0,0,0
"MGAT2P1",0,0,0,0,0,0
"MGAT2P2",0,0,0,0,0,0
"CT45A3",0,0,0,0,0,0
"CT45A5",0,0,0,0,0,0
"CT45A6",0,0,0,0,0,0
"CT45A2",0,0,0,0,0,0
"CT45A7",0,0,0,0,0,0
"CT45A8",0,0,0,0,0,0
"CT45A9",0,0,0,0,0,0
"CT45A10",2,0,0,0,0,0
"SAGE1",0,0,0,0,0,0
"MMGT1",1385,1412,1334,1386,1427,1252
"SLC9A6",922,919,964,1052,1052,880
"GAPDHP67",0,0,0,0,0,0
"FHL1",12,9,6,5,8,2
"MAP7D3",735,550,626,396,426,396
"ADGRG4",0,3,0,0,0,0
"BRS3",2,2,0,0,0,0
"HTATSF1",1731,1651,1852,1959,2230,2224
"VGLL1",116,94,109,48,32,24
"MIR934",0,0,0,0,0,0
"LINC00892",0,0,0,0,0,0
"CD40LG",0,0,0,0,0,0
"ARHGEF6",1,0,2,0,0,0
"RNU6-972P",0,0,0,0,0,0
"RPL7P56",0,0,0,0,0,0
"RANP4",2,0,4,0,0,0
"RAB28P5",6,0,0,5,0,4
"RBMX",8043,8445,8346,9861,10267,10408
"SNORD61",0,0,0,0,0,0
"SRRM1P3",0,0,0,0,0,0
"GPR101",0,0,0,2,0,4
"RAC1P4",0,0,0,0,0,0
"ZIC3",0,0,0,0,0,0
"ZFYVE9P1",0,0,0,0,0,0
"KRT8P6",0,0,0,0,0,0
"FGF13",74,86,82,96,136,102
"MIR504",0,0,0,0,0,0
"FGF13-AS1",0,0,0,0,0,0
"SRD5A1P1",0,0,0,0,0,0
"F9",0,0,0,0,0,0
"MCF 2.00",0,2,0,0,0,0
"BCYRN1P1",0,0,0,2,0,0
"ATP11C",702,840,888,794,1130,888
"MIR505",0,0,0,0,0,0
"CXorf66",0,0,0,0,0,0
"LOC728660",0,0,0,0,0,0
"HNRNPA3P3",3,6,4,10,5,4
"LOC389895",0,0,2,0,0,0
"LOC105373343",0,0,0,0,0,0
"LOC266694",0,0,0,0,0,0
"SOX3",0,0,0,0,0,0
"LOC105373344",0,0,0,0,0,0
"LOC101928833",0,0,0,0,0,0
"LINC00632",0,0,0,0,0,0
"CDR1",0,0,0,0,0,0
"MIR320D2",0,0,0,0,0,0
"SPANXB1",16,20,20,40,21,35
"RNU6-3P",0,2,6,18,6,0
"RPL36AP52",0,0,0,0,0,0
"LDOC1",0,0,0,0,0,0
"SPANXC",0,0,0,0,0,0
"RBMX2P2",0,0,0,0,0,0
"NDUFB3P5",0,0,0,0,0,0
"SPANXA2-OT1",0,0,0,0,0,0
"SPANXA1",0,0,0,0,0,0
"SPANXA2",0,0,0,0,0,0
"LOC645188",0,0,0,0,0,0
"SPANXD",0,0,0,0,0,0
"MAGEC3",0,0,0,0,0,0
"MAGEC1",2,0,0,0,2,0
"LOC392555",0,0,0,0,0,0
"LOC100420228",0,0,0,0,0,0
"MAGEC2",0,0,2,4,0,0
"LOC105373345",0,0,0,0,0,0
"SPANXN4",0,0,0,0,0,0
"PGBD4P6",0,0,0,0,0,0
"SPANXN3",0,0,0,0,0,0
"MYCLP3",0,0,0,0,0,0
"SLITRK4",0,0,0,0,0,0
"HNRNPH1P2",0,0,0,0,0,0
"SPANXN2",0,0,0,0,0,0
"UBE2NL",0,0,0,0,0,0
"CYCSP44",0,0,0,0,0,0
"SPANXN1",0,0,0,0,0,0
"LOC347422",0,0,0,0,0,0
"LOC102443352",0,0,0,0,0,0
"SLITRK2",0,0,0,0,0,0
"LOC107985703",0,0,0,0,0,0
"MIR892C",0,0,0,0,0,0
"MIR890",0,0,0,0,0,0
"MIR888",0,0,0,0,0,0
"MIR892A",0,0,0,0,0,0
"MIR892B",0,0,0,0,0,0
"MIR891B",0,0,0,0,0,0
"MIR891A",0,0,0,0,0,0
"LOC101928808",0,0,0,0,0,0
"ANKRD11P2",0,0,0,2,0,2
"CXorf51B",0,0,0,0,0,0
"CXorf51A",0,0,0,0,0,0
"LOC101928832",0,0,2,0,0,0
"LOC105373347",0,0,0,0,0,1
"MIR513C",0,0,0,0,0,0
"MIR513B",0,0,0,0,0,0
"MIR513A1",0,0,0,0,0,0
"MIR513A2",0,0,0,0,0,0
"MIR506",0,0,0,0,0,0
"MIR507",0,0,0,0,0,0
"MIR508",0,0,0,0,0,0
"MIR514B",0,0,0,0,0,0
"MIR509-2",0,0,0,0,0,0
"MIR509-3",0,0,0,0,0,0
"MIR509-1",0,0,0,0,0,0
"MIR510",0,0,0,0,0,0
"MIR514A1",0,0,0,0,0,0
"MIR514A2",0,0,0,0,0,0
"LOC101928863",0,0,0,0,0,0
"MIR514A3",0,0,0,0,0,0
"LOC105373348",0,0,0,0,0,0
"LOC100287757",0,0,0,0,0,0
"LOC105373349",0,2,0,2,0,0
"FMR1-AS1",2,2,2,2,5,3
"FMR1",3618,3078,2998,2973,3082,2956
"FMR1NB",2,0,0,0,0,0
"FTH1P8",4,0,6,8,4,12
"LOC100129661",0,0,0,2,0,0
"RPL7L1P11",0,0,0,0,0,0
"AFF2",2,0,0,0,0,0
"LOC107985667",4,0,0,0,0,0
"IDS",2240,1567,1520,1490,1110,996
"IDS2",1,4,1,4,4,0
"LINC00893",3,7,3,3,1,2
"EOLA1",133,162,140,240,231,174
"HSFX3",0,0,0,0,0,0
"MAGEA9B",0,0,0,0,0,0
"HSFX2",0,0,0,0,0,0
"TMEM185A",469,464,376,688,559,572
"MAGEA11",0,0,0,0,0,0
"TMEM185AP1",30,18,16,44,36,36
"HSFX1",2,0,2,0,0,2
"MAGEA9",0,0,0,0,0,0
"MAGEA7P",0,0,0,0,0,0
"LINC00850",0,0,0,0,0,0
"MAGEA8-AS1",0,0,0,0,0,0
"MAGEA8",0,0,0,0,0,0
"EOLA2",424,424,458,546,544,640
"HSFX4",0,0,0,1,0,0
"LINC00894",4,2,6,8,3,6
"LOC643015",0,0,0,0,0,2
"MIR2114",0,0,0,0,0,0
"XRCC6P2",18,18,28,18,10,4
"MAMLD1",0,0,0,0,0,0
"MTM1",450,492,548,598,712,682
"MTMR1",1267,1171,1364,1141,1199,1131
"CD99L2",490,512,563,726,774,799
"HMGB3",2416,2568,2729,2668,2866,2544
"RPL19P21",0,0,0,0,0,0
"RPL12P50",0,0,0,0,0,0
"MIR4330",0,0,0,0,0,0
"GPR50-AS1",0,0,0,0,0,0
"GPR50",2,2,0,0,0,0
"LOC286456",0,0,0,0,0,0
"LOC107985693",1,10,2,4,2,4
"VMA21",1956,1999,1993,2168,2223,2132
"LOC105373367",2,0,0,0,4,0
"LOC105377213",0,0,0,0,0,0
"PASD1",0,0,2,0,0,0
"PRRG3",0,0,0,0,0,0
"FATE1",2,0,0,4,0,0
"CNGA2",0,0,0,0,0,0
"MAGEA4-AS1",0,0,0,0,0,0
"MAGEA4",2,0,0,0,0,0
"GABRE",113,79,129,109,139,158
"MIR224",0,0,0,0,1,2
"MIR452",0,0,0,0,0,0
"LOC105373369",10,6,2,20,33,17
"RPSAP60",0,0,0,0,0,0
"MAGEA5",0,0,0,0,0,0
"MAGEA10-MAGEA5",0,0,0,0,0,0
"MAGEA10",0,0,0,0,0,0
"GABRA3",2,8,10,20,7,12
"MIR105-1",0,0,0,0,0,0
"MIR767",0,0,0,0,0,0
"MIR105-2",0,0,0,0,0,0
"KRT8P8",20,28,12,58,40,26
"LOC105373370",2,11,2,6,2,3
"GABRQ",0,0,10,0,0,2
"MAGEA3",696,698,676,772,738,628
"CSAG2",12,12,16,4,17,11
"MAGEA2B",0,6,0,2,1,0
"CSAG1",278,299,321,357,353,380
"MAGEA12",589,610,607,550,613,573
"CSAG4",7,7,13,2,0,0
"MAGEA2",4,6,2,14,8,2
"CSAG3",8,16,18,5,10,25
"MAGEA6",108,104,86,86,84,54
"LOC107985638",7,28,18,20,10,24
"CETN2",1719,1808,1646,2384,2205,2213
"NSDHL",3847,3991,4097,4921,4471,4572
"ZNF185",29,32,38,54,62,56
"LOC105373372",0,0,0,0,0,0
"PNMA5",0,4,2,14,1,12
"LOC112268308",0,0,0,0,0,0
"LOC100129956",0,0,0,0,0,0
"PNMA3",0,0,0,0,0,0
"PNMA6A",0,0,0,0,0,0
"MAGEA1",56,76,80,98,74,66
"LOC105373373",0,0,0,2,0,0
"PNMA6F",0,0,0,0,0,0
"ZNF275",230,217,253,185,216,240
"MIR12129",0,0,0,0,0,0
"LOC105373378",0,2,0,0,0,0
"PNMA6E",0,0,0,0,0,0
"LOC105373379",0,0,0,0,0,0
"ZFP92",10,6,10,8,26,10
"TREX2",6,4,2,18,6,9
